31949	31631	72	1
31949	31631	64	2
32237	31957	62	3
32237	31957	69	1
32237	31957	66	2
32237	31957	50	4
32553	32283	60	3
32868	32609	67	1
32868	32609	62	2
32868	32609	59	3
32868	32609	43	4
34633	33261	55	3
34633	33261	52	4
34633	33261	72	1
34633	33261	64	2
34930	33587	57	3
34930	33587	54	4
35226	33913	62	2
35226	33913	59	3
35226	33913	71	1
35226	33913	55	4
35510	34239	64	2
35510	34239	60	3
35794	34565	69	1
35794	34565	66	2
35794	34565	54	4
35794	34565	62	3
36064	34891	71	1
36064	34891	65	2
36064	34891	56	4
36334	35218	60	3
36334	35218	57	4
36334	35218	72	1
36334	35218	64	2
36636	35544	59	3
36636	35544	55	4
36937	35870	74	1
36937	35870	57	3
36937	35870	53	4
36937	35870	69	2
37171	36196	72	1
37171	36196	60	3
37171	36196	52	4
37404	36522	65	3
37404	36522	50	4
37404	36522	71	1
37722	36848	62	3
37722	36848	47	4
38039	37174	59	3
38039	37174	68	2
38039	37174	52	4
38322	37500	64	3
38604	37826	69	1
38604	37826	64	2
38604	37826	61	3
38604	37826	45	4
